Id,Name,Language,keywords
1090629,little britain: the complete radio series 2,en-US, matt_lucas bbc_physical_audio celebs david dawes waterman lucas
1052079,the wizard of oz,eng, l._frank_baum bbc_physical_audio dorothy bbc dorothys oz scarecrow
1087136,doctor who: the stone rose,eng, jacqueline_rayner bbc_physical_audio tennant rose doctor tardis billie
1057354,mark tullys india,eng, mark_tully bbc_physical_audio tully gandhi sikh ayodhya indira
1090889,murder must advertise,eng, dorothy_l._sayers bbc_physical_audio detective sleuth murdererlord wimsey investigator
1083596,rick stein's (mini) gift books: mains (gift books),eng, rick_stein bbc_worldwide courses books recipes steins rick
1008227,"this sceptred isle, vol. 4: elizabeth i to cromwell 1547-1660",eng, christopher_lee bbc_worldwide_publishing cromwell elizabeth monarchy queen britain
1015724,doctor who: corpse marker,eng, chris_boucher bbc_worldwide_publishing robots sandminer killers survivors massacre
1078374,ainsley's big cook out,eng, ainsley_harriott bbc_worldwide_publishing nursing levelsofcare health classroom ambulatory
1018324,fat is a feminist issue: the anti-diet guide to permanent weight loss,eng, susie_orbach bbs_publishing_corporation dieting diet fat feminist women
1091826,"reaching the top : secrets of closing the sale, top performance : using the art of persuasion to develop excellence in yourself and others",eng, zig_ziglar bbs_publishing_corporation ziglars sales buy selling guide
1005974,"the scripture on the explication of underlying meaning  (bdk english tripitaka translation series, #25-iv)",eng,"bdk_english_tripitaka_translation_series,_#25- xuanzang bdk_america samdhinirmocana yogacara sutra translation consciousness"
1058091,"the scriptural text: verses of the doctrine, with parables",eng, joe_brainard bdk_america sutra dhammapada verses verse pali
1071794,dirty dancing at the prom and other challenges christian teens face: how parents can help,eng, barbara_curtis beacon_hill_press teens teenagers prom parents christian
1045635,"the bivocational pastor: two jobs, one ministry",eng, dennis_w._bickers beacon_hill_press_of_kansas_city ministry pastors ministers ministryand churchmaintain
1084416,the truth in the mirror: a guide to healthy self-image,eng, karla_downing beacon_hill_press_of_kansas_city selfimage selfworth mirror perceive satisfaction
1088413,when love hurts: 10 principles to transform diffricult relationships,eng, karla_downing beacon_hill_press_of_kansas_city dysfunctional relationship struggling addiction abuse
1045492,our world,eng, mary_oliver beacon_press poet poets poetry pulitzer photographer
1082793,"i, carmelita tropicana: performing between cultures",eng, alina_troyano beacon_press onewoman troyano alina troyanos carmelita
1013451,"toward a rational society: student protest, science and politics",eng, jürgen_habermas beacon_press communication communications technological technology political
1013449,theory and practice,eng, jürgen_habermas beacon_press marxism philosophy marx marxs habermas
1057249,but she said: feminist practices of biblical interpretation,eng, elisabeth_schüssler_fiorenza beacon_press theologians feminist bible women spiritually
1032975,"shout, sister, shout!: the untold story of rock-and-roll trailblazer sister rosetta tharpe",eng, gayle_f._wald beacon_press gospel elvis musician presley tharpe
1051576,"next time, she'll be dead: battering and how to stop it",eng, ann_jones beacon_press violence battering book women domestic
1062072,a dream of summer: poems for the sensuous season,eng, robert_atwan beacon_press summertime poems summer poets poet
1084896,lester leaps in: the life and times of lester pres young,eng, douglas_henry_daniels beacon_press jazzs jazz lester musician daniels
1065614,the warsaw ghetto: a christian's testimony,eng, władysław_bartoszewski beacon_press warsaw documentary ghetto polish nazi
1023757,global values 101: a short course,eng, anna_portnoy beacon_press harvard feminism economist feminist idealism
1074013,"living with loss, healing with hope: a jewish perspective",eng, earl_a._grollman beacon_press mourning mourners grief funeral comforting
1083964,fist stick knife gun: a personal history of violence in america,eng, geoffrey_canada beacon_press geoffrey childhood canadas violence murder
1089979,grandmothers of the light: a medicine woman's sourcebook,eng, paula_gunn_allen beacon_press goddess myths shamans sacred native
1054249,a deaf artist in early america: the worlds of john brewster jr.,eng, harlan_lane beacon_press deaf brewster painters portraits brewsters
1040736,the missing class: portraits of the near poor in america,eng, katherine_s._newman beacon_press poverty families familiesthe parents generation
1052914,miracle of mindfulness: manual on meditation,eng, thich_nhat_hanh beacon_press mindfulnessbeing zen peacefulness hanh exercise
1053210,all souls: a family story from southie,eng, michael_patrick_macdonald beacon_press michael macdonald neighborhood bestseller neighborhoods
1041253,day by day: reflections for reading the torah,eng, chaim_stern beacon_press torah rabbi judaism testament prayerbooks
1044497,face to face: a reader in the world,eng, lynne_sharon_schwartz beacon_press selfdiscovery reader reading solitary self
1019235,minnie's sacrifice: sowing and reaping trial and triumph : three rediscovered novels (black women writer series),eng, frances_ellen_watkins_harper beacon_press novels author writer book africanamerican
1082526,thousand pieces of gold (asian voices),eng, ruthanne_lum_mccunn beacon_press novel saloonkeeper slave poker merchant
1072216,"dreaming the dark: magic, sex, & politics",eng, starhawk beacon_press_(ma) goddess spiritual religion witch power
1056293,a critique of pure tolerance,eng, herbert_marcuse beacon_press_(ma) tolerance wolfftolerance forewordbeyond scientific moorerepressive
1046662,executed on a technicality: lethal injustice on america's death row,eng, david_r._dow beacon_press_(ma) lethalinjustice juries eyewitnesses murderer trial
1024603,the pueblo imagination,eng, lee_marmon beacon_press_(ma) pueblo landscapes poetry laguna photographs
1080428,transforming your dragons: how to turn fear patterns into personal power,eng, josé_luis_stevens bear__company dragons fearinner greed selfdeprecation martyrdom
1073819,jesus after the crucifixion: from jerusalem to rennes-le-château,eng, graham_simmans bear__company crucifixion tomb jerusalem christianity coptic
1026650,"the stairway to heaven (the earth chronicles, #2)",en-GB,"the_earth_chronicles,_#2 zecharia_sitchin bear__company ancient archaeological revelations afterlife civilizations"
1080724,the mystery of the copper scroll of qumran: the essene record of the treasure of akhenaten,eng, robert_feather bear__company scrolls monotheism monotheismthe ancient judaism
1077287,"meditations with the cherokee: prayers, songs, and stories of healing and harmony",eng, j.t._garrett bear__company cherokee tribe spiritual meditations kinship
1006168,earth under fire: humanity's survival of the ice age,eng, paul_a._laviolette bear__company astronomical myths catastrophes prehistoric catastrophe
1075927,legends and prophecies of the quero apache: tales for healing and renewal,eng, maria_yraceburu bear__company diyan lineage sacred ancestors granddaughter
1008661,rituals and practices with the motherpeace tarot,eng, vicki_noble bear__company rituals ritual rites spiritual motherpeace
1002124,mastery of awareness: living the agreements,eng, doña_bernadette_vigil bear__company nagual naguals shaman spiritual toltec
1024971,spread your wings and fly: an origami fold-and-tell story,eng, mary_chloe_schoolcraft_saunders bear_cub_books folding origami fold folded kite
1054609,of earth and elders: visions and voices from native america,eng, serle_l._chapman bear_print dogmen wolves native elders poetry
1035933,terrorist file: the lockerbie investigation,eng, amanda_howard bearport_publishing forensic nonfiction bombing narrative terrorists
1044068,priestess entrepreneur: the must have guide to creating success in your business and the business of your life,eng, cindy_morris beatrice_brown_publishing_company entrepreneur priestess business thrive businesses
1028330,read by dawn: volume 1,eng, ramsey_campbell beautiful_books revelationread dawn writers horror fiction
1019750,provence: the beautiful cookbook,eng, jacques_gantie beautiful_cookbooks culinary tour landscape awardwinning photographs
1037069,the children of cherry-tree farm,en-GB, enid_blyton beaver tammylan animals squirrels rabbits london
1045050,killer ribs: mouthwatering recipes from america's best rib joints,eng, nancy_davidson becker_&_mayer barbecue ribs barbeque ribsplus rib
1097503,the nurse in the delivery room slapped me...once,eng, d._anthony beckham_publications_group life happiness charity possessions nurse
1018869,lyndon b. johnson and american liberalism: a brief biography with documents,eng, bruce_j._schulman bedford_books lyndon lbj johnson liberalism johnsons
